Flight	Flight Time	Entry	Data
12289	0	44602	
40961	0	44675	
4097	0	44749	
32769	0	44822	
1	0	372	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.700881 ] m  East: [ 0.470815 ] m  Down: [ 2.28307 ] m 
61441	0	44895	
1	0	45068	
32769	0	45141	
53249	0	45214	
8193	0	45288	
28673	0	45361	
49153	0	45434	
4097	0	45508	
24577	0	45581	
57345	0	45654	
1	0	373	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.658456 ] m  East: [ 0.507531 ] m  Down: [ 2.27101 ] m 
20481	0	45728	
36865	0	45887	
12289	0	45961	
40961	0	46034	
4097	0	46108	
53249	0	46180	
16385	0	46254	
45057	0	46327	
8193	0	46401	
36865	0	46474	
1	0	374	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.632654 ] m  East: [ 0.558609 ] m  Down: [ 2.24733 ] m 
1	3178986057	46548	
8193	0	46707	
40961	0	46780	
61441	0	46853	
16385	0	46927	
36865	0	47000	
1	0	47074	
28673	0	47147	
57345	0	47220	
20481	0	47294	
1	0	375	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.618477 ] m  East: [ 0.57899 ] m  Down: [ 2.23039 ] m 
45057	0	25837	
8193	0	47668	
1	0	47734	
20481	0	47807	
40961	0	47880	
61441	0	47953	
16385	0	48027	
36865	0	48100	
57345	0	48173	
20481	0	48247	
1	0	376	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.61304 ] m  East: [ 0.598759 ] m  Down: [ 2.22473 ] m 
40961	0	48320	
36865	0	48478	
4097	0	48552	
24577	0	48625	
45057	0	48698	
28673	0	48771	
49153	0	48844	
4097	0	48918	
24577	0	48991	
45057	0	49064	
1	0	377	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.606558 ] m  East: [ 0.592991 ] m  Down: [ 2.21234 ] m 
1	3348222751	49138	
61441	0	49295	
28673	0	49369	
49153	0	49442	
4097	0	49516	
24577	0	49589	
45057	0	49662	
1	0	49736	
8193	0	49809	
45057	0	49882	
1	0	378	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.57857 ] m  East: [ 0.568246 ] m  Down: [ 2.2156 ] m 
1	3401551051	49956	
1	3401551295	50114	
32769	0	50187	
53249	0	50260	
8193	0	50334	
4097	0	50407	
24577	0	50480	
45057	0	50553	
1	0	50627	
20481	0	50700	
1	0	379	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.579195 ] m  East: [ 0.617878 ] m  Down: [ 2.22709 ] m 
40961	0	50773	
1	0	50933	
32769	0	51006	
53249	0	51079	
8193	0	51153	
28673	0	51226	
57345	0	51299	
20481	0	51373	
49153	0	51446	
12289	0	51520	
1	0	380	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.567464 ] m  East: [ 0.63557 ] m  Down: [ 2.22799 ] m 
40961	0	51593	
1	0	51753	
32769	0	51826	
53249	0	51899	
20481	0	51972	
40961	0	52045	
4097	0	52119	
32769	0	52192	
61441	0	52265	
24577	0	52339	
1	0	381	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.55529 ] m  East: [ 0.621434 ] m  Down: [ 2.23295 ] m 
53249	0	52412	
28673	0	52571	
61441	0	52644	
16385	0	52718	
36865	0	52791	
57345	0	52864	
12289	0	52938	
57345	0	53010	
12289	0	53084	
32769	0	53157	
1	0	382	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.511158 ] m  East: [ 0.605081 ] m  Down: [ 2.23261 ] m 
61441	0	53230	
45057	0	53389	
20481	0	53463	
1	0	53536	
28673	0	53609	
57345	0	53682	
20481	0	53756	
49153	0	53829	
12289	0	53903	
40961	0	53976	
1	0	383	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.498014 ] m  East: [ 0.616512 ] m  Down: [ 2.2383 ] m 
4097	0	54050	
57345	0	54211	
32769	0	54285	
61441	0	54358	
24577	0	54432	
53249	0	54505	
57345	0	54578	
20481	0	54652	
49153	0	54725	
12289	0	54799	
1	0	384	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.473367 ] m  East: [ 0.535153 ] m  Down: [ 2.23535 ] m 
40961	0	54872	
16385	0	55031	
45057	0	55103	
1	0	55177	
20481	0	55250	
49153	0	55323	
12289	0	55397	
40961	0	55470	
4097	0	55544	
20481	0	55617	
1	0	385	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.458576 ] m  East: [ 0.528178 ] m  Down: [ 2.255 ] m 
1	3776402963	55691	
32769	0	55850	
8193	0	55924	
36865	0	55997	
1	0	56071	
61441	0	56143	
12289	0	56217	
40961	0	56290	
4097	0	56364	
32769	0	56437	
1	0	386	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.455953 ] m  East: [ 0.477493 ] m  Down: [ 2.26098 ] m 
61441	0	56510	
24577	0	56670	
4097	0	56743	
24577	0	56816	
53249	0	56889	
16385	0	56963	
45057	0	57036	
8193	0	57110	
36865	0	57183	
1	0	57257	
1	465096869	387	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.462974 ] m  East: [ 0.47061 ] m  Down: [ 2.27902 ] m 
28673	0	57330	
45057	0	57491	
12289	0	57565	
32769	0	57638	
53249	0	57711	
32769	0	57784	
53249	0	57857	
8193	0	57931	
28673	0	58004	
57345	0	58077	
1	0	388	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.468187 ] m  East: [ 0.456522 ] m  Down: [ 2.3054 ] m 
20481	0	58151	
8193	0	58310	
40961	0	58383	
61441	0	58456	
16385	0	58530	
36865	0	58603	
57345	0	58676	
20481	0	58750	
49153	0	58823	
12289	0	58897	
1	0	389	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.471231 ] m  East: [ 0.447006 ] m  Down: [ 2.32875 ] m 
40961	0	58970	
57345	0	59158	
24577	0	59232	
45057	0	59305	
20481	0	59378	
40961	0	59451	
61441	0	59524	
16385	0	59598	
36865	0	59671	
57345	0	59744	
1	0	390	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.471511 ] m  East: [ 0.415369 ] m  Down: [ 2.32856 ] m 
12289	0	59818	
53249	0	59983	
20481	0	60057	
40961	0	60130	
61441	0	60203	
16385	0	60277	
36865	0	60350	
40961	0	60423	
61441	0	60496	
16385	0	60570	
1	0	391	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.457297 ] m  East: [ 0.313887 ] m  Down: [ 2.34686 ] m 
36865	0	60643	
4097	0	60810	
45057	0	60883	
28673	0	60956	
57345	0	61029	
20481	0	61103	
49153	0	61176	
12289	0	61250	
40961	0	61323	
4097	0	61397	
1	0	392	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.443919 ] m  East: [ 0.277975 ] m  Down: [ 2.36823 ] m 
32769	0	61470	
32769	4294967173	61628	
1	0	61702	
20481	0	61775	
49153	0	61848	
12289	0	61922	
57345	0	61994	
20481	0	62068	
49153	0	62141	
12289	0	62215	
1	0	393	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.435163 ] m  East: [ 0.276832 ] m  Down: [ 2.36434 ] m 
40961	0	62288	
61441	0	62447	
16385	0	62520	
36865	0	62593	
57345	0	62666	
12289	0	62740	
32769	0	62813	
53249	0	62886	
8193	0	62960	
36865	0	63033	
1	0	394	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.430264 ] m  East: [ 0.264694 ] m  Down: [ 2.37872 ] m 
57345	0	63106	
1	0	63271	
32769	0	63344	
53249	0	63417	
8193	0	63491	
12289	0	63564	
32769	0	63637	
61441	0	63710	
24577	0	63784	
53249	0	63857	
1	0	395	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.417478 ] m  East: [ 0.230572 ] m  Down: [ 2.36719 ] m 
16385	0	63931	
49153	0	64092	
16385	0	64166	
36865	0	64239	
57345	0	64312	
12289	0	64386	
32769	0	64459	
53249	0	64532	
16385	0	64606	
45057	0	64679	
1	0	396	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.408874 ] m  East: [ 0.204752 ] m  Down: [ 2.36359 ] m 
8193	0	64753	
53249	0	64910	
20481	0	64984	
40961	0	65057	
36865	0	65130	
57345	0	65203	
12289	0	65277	
40961	0	65350	
4097	0	65424	
32769	0	65497	
1	0	397	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.409492 ] m  East: [ 0.185979 ] m  Down: [ 2.36598 ] m 
61441	0	34	
61441	4294967145	192	
36865	0	266	
1	0	340	
28673	0	413	
57345	0	486	
20481	0	560	
49153	0	633	
16385	0	707	
45057	0	780	
1	0	398	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.416486 ] m  East: [ 0.183322 ] m  Down: [ 2.36109 ] m 
8193	0	854	
32769	0	1012	
1	0	1086	
20481	0	1159	
4097	0	1232	
32769	0	1305	
61441	0	1378	
24577	0	1452	
53249	0	1525	
16385	0	1599	
1	0	399	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.427478 ] m  East: [ 0.168523 ] m  Down: [ 2.35312 ] m 
45057	0	1672	
20481	0	1875	
53249	0	1948	
8193	0	2022	
28673	0	2095	
49153	0	2168	
53249	0	2241	
8193	0	2315	
36865	0	2388	
1	0	2462	
1	4057831987	400	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.425978 ] m  East: [ 0.106647 ] m  Down: [ 2.36572 ] m 
28673	0	2535	
36865	0	2694	
32769	0	2767	
61441	0	2840	
24577	0	2914	
53249	0	2987	
16385	0	3061	
45057	0	3134	
8193	0	3208	
24577	0	3281	
1	0	401	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.422816 ] m  East: [ 0.0798752 ] m  Down: [ 2.36447 ] m 
4097	0	3355	
20481	0	3514	
53249	0	3587	
8193	0	3661	
28673	0	3734	
57345	0	3807	
36865	0	3880	
1	0	3954	
28673	0	4027	
57345	0	4100	
1	0	402	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.422629 ] m  East: [ 0.0256219 ] m  Down: [ 2.37141 ] m 
20481	0	4174	
20481	104	4346	
53249	0	4419	
8193	0	4493	
28673	0	4566	
57345	0	4639	
20481	0	4713	
49153	0	4786	
12289	0	4860	
45057	0	4933	
1	0	403	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.414431 ] m  East: [ -0.0367616 ] m  Down: [ 2.37278 ] m 
8193	0	5007	
16385	0	5167	
57345	0	5240	
20481	0	5314	
49153	0	5387	
57345	0	5460	
20481	0	5534	
49153	0	5607	
12289	0	5681	
40961	0	5754	
1	0	404	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.416304 ] m  East: [ -0.062531 ] m  Down: [ 2.37016 ] m 
4097	0	5828	
45057	0	5986	
12289	0	6060	
32769	0	6133	
53249	0	6206	
8193	0	6280	
28673	0	6353	
57345	0	6426	
20481	0	6500	
49153	0	6573	
1	0	405	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.413142 ] m  East: [ -0.0632113 ] m  Down: [ 2.37711 ] m 
12289	0	6647	
45057	0	6806	
12289	0	6880	
32769	0	6953	
1	0	7026	
20481	0	7099	
40961	0	7172	
61441	0	7245	
16385	0	7319	
36865	0	7392	
1	0	406	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.412245 ] m  East: [ -0.0551587 ] m  Down: [ 2.3848 ] m 
1	613112801	7466	
40961	0	7625	
8193	0	7699	
28673	0	7772	
49153	0	7845	
4097	0	7919	
24577	0	7992	
4097	0	8065	
32769	0	8138	
61441	0	8211	
1	0	407	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.407158 ] m  East: [ -0.0250658 ] m  Down: [ 2.38535 ] m 
24577	0	8285	
16385	0	8445	
49153	0	8518	
28673	0	8591	
57345	0	8664	
20481	0	8738	
49153	0	8811	
12289	0	8885	
40961	0	8958	
4097	0	9032	
1	0	408	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.407861 ] m  East: [ -0.0316218 ] m  Down: [ 2.38541 ] m 
32769	0	9105	
28673	0	9264	
61441	0	9337	
16385	0	9411	
45057	0	9484	
8193	0	9558	
53249	0	9630	
16385	0	9704	
45057	0	9777	
8193	0	9851	
1	0	409	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.408176 ] m  East: [ -0.00389715 ] m  Down: [ 2.37707 ] m 
36865	0	9924	
53249	0	10083	
45057	0	10156	
1	0	10230	
20481	0	10303	
49153	0	10376	
12289	0	10450	
40961	0	10523	
4097	0	10597	
32769	0	10670	
1	0	410	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.408673 ] m  East: [ 0.0683273 ] m  Down: [ 2.3726 ] m 
61441	0	10743	
32769	0	10902	
1	0	10976	
20481	0	11049	
40961	0	11122	
61441	0	11195	
12289	0	11268	
32769	0	11341	
61441	0	11414	
24577	0	11488	
1	0	411	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.387072 ] m  East: [ 0.0360707 ] m  Down: [ 2.36487 ] m 
53249	0	11561	
40961	0	11706	
8193	0	11778	
28673	0	11851	
49153	0	11924	
4097	0	11998	
24577	0	12071	
45057	0	12144	
1	0	12218	
28673	0	12291	
1	0	412	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.376664 ] m  East: [ 0.01255 ] m  Down: [ 2.3536 ] m 
49153	0	12364	
40961	0	12523	
16385	0	12597	
45057	0	12670	
8193	0	12744	
12289	0	12817	
40961	0	12890	
4097	0	12964	
32769	0	13037	
61441	0	13110	
1	0	413	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.353939 ] m  East: [ -0.0329856 ] m  Down: [ 2.34819 ] m 
24577	0	13184	
40961	0	13342	
8193	0	13416	
28673	0	13489	
49153	0	13562	
4097	0	13636	
24577	0	13709	
45057	0	13782	
8193	0	13856	
36865	0	13929	
1	0	414	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.357369 ] m  East: [ -0.0362464 ] m  Down: [ 2.34649 ] m 
1	1040296051	14003	
49153	0	14161	
16385	0	14235	
36865	0	14308	
1	0	14381	
20481	0	14454	
40961	0	14527	
4097	0	14601	
32769	0	14674	
61441	0	14747	
1	0	415	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.349953 ] m  East: [ -0.0358056 ] m  Down: [ 2.3247 ] m 
24577	0	14821	
57345	0	14979	
32769	0	15053	
61441	0	15126	
24577	0	15200	
53249	0	15273	
16385	0	15347	
45057	0	15420	
53249	0	15493	
16385	0	15567	
1	0	416	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.34863 ] m  East: [ -0.0417361 ] m  Down: [ 2.31099 ] m 
45057	0	15640	
4097	0	15801	
36865	0	15874	
57345	0	15947	
36865	0	16020	
57345	0	16093	
20481	0	16167	
49153	0	16240	
12289	0	16314	
40961	0	16387	
1	0	417	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.345785 ] m  East: [ -0.0813668 ] m  Down: [ 2.30302 ] m 
4097	0	16461	
20481	0	16620	
61441	0	16693	
24577	0	16767	
53249	0	16840	
16385	0	16914	
45057	0	16987	
49153	0	17060	
12289	0	17134	
40961	0	17207	
1	0	418	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.341647 ] m  East: [ -0.0900944 ] m  Down: [ 2.30148 ] m 
4097	0	17281	
4097	4294967103	17440	
36865	0	17513	
12289	0	17586	
40961	0	17659	
4097	0	17733	
32769	0	17806	
61441	0	17879	
24577	0	17953	
53249	0	18026	
1	0	419	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.315754 ] m  East: [ -0.117987 ] m  Down: [ 2.27489 ] m 
16385	0	18100	
53249	0	18260	
20481	0	18334	
40961	0	18407	
61441	0	18480	
16385	0	18554	
61441	0	18626	
16385	0	18700	
36865	0	18773	
57345	0	18846	
1	0	420	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.310008 ] m  East: [ -0.140649 ] m  Down: [ 2.25622 ] m 
20481	0	18920	
4097	0	19082	
1	0	19155	
28673	0	19228	
57345	0	19301	
20481	0	19375	
49153	0	19448	
12289	0	19522	
40961	0	19595	
4097	0	19669	
1	0	421	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.315678 ] m  East: [ -0.153065 ] m  Down: [ 2.24652 ] m 
32769	0	19742	
40961	0	59084	
24577	0	19916	
45057	0	19989	
1	0	20063	
20481	0	20136	
49153	0	20209	
4097	0	20283	
24577	0	20356	
45057	0	20429	
1	0	422	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.306958 ] m  East: [ -0.154478 ] m  Down: [ 2.22934 ] m 
1	760260988	20503	
1	760260957	20676	
16385	0	20749	
36865	0	20822	
57345	0	20895	
12289	0	20969	
32769	0	21042	
53249	0	21115	
8193	0	21189	
36865	0	21262	
1	0	423	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.308652 ] m  East: [ -0.123866 ] m  Down: [ 2.22981 ] m 
57345	0	21335	
4097	0	21494	
36865	0	21567	
57345	0	21640	
12289	0	21714	
57345	0	21786	
12289	0	21860	
32769	0	21933	
53249	0	22006	
8193	0	22080	
1	0	424	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.310882 ] m  East: [ -0.14747 ] m  Down: [ 2.22727 ] m 
36865	0	22153	
57345	0	22314	
24577	0	22388	
45057	0	22461	
1	0	22535	
20481	0	22608	
40961	0	22681	
61441	0	22754	
24577	0	22828	
53249	0	22901	
1	0	425	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.286262 ] m  East: [ -0.194776 ] m  Down: [ 2.24367 ] m 
16385	0	22975	
53249	0	23133	
20481	0	23207	
40961	0	23280	
12289	0	23352	
32769	0	23425	
53249	0	23498	
8193	0	23572	
28673	0	23645	
49153	0	23718	
1	0	426	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.279256 ] m  East: [ -0.203462 ] m  Down: [ 2.24796 ] m 
4097	0	23792	
53249	0	23955	
20481	0	24029	
40961	0	24102	
61441	0	24175	
16385	0	24249	
36865	0	24322	
57345	0	24395	
53249	0	24468	
8193	0	24542	
1	0	427	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.244402 ] m  East: [ -0.184446 ] m  Down: [ 2.24669 ] m 
36865	0	24615	
28673	0	24774	
61441	0	24847	
16385	0	24921	
49153	0	24993	
4097	0	25067	
32769	0	25140	
61441	0	25213	
24577	0	25287	
53249	0	25360	
1	0	428	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.235952 ] m  East: [ -0.175931 ] m  Down: [ 2.24454 ] m 
16385	0	25434	
32769	0	25595	
1	0	25669	
20481	0	25742	
40961	0	25815	
61441	0	25888	
16385	0	25962	
20481	0	26035	
40961	0	26108	
4097	0	26182	
1	0	429	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.216561 ] m  East: [ -0.192957 ] m  Down: [ 2.26139 ] m 
32769	0	26255	
8193	0	26414	
40961	0	26487	
61441	0	26559	
24577	0	26633	
53249	0	26706	
16385	0	26780	
45057	0	26853	
8193	0	26927	
36865	0	27000	
1	0	430	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.20435 ] m  East: [ -0.170086 ] m  Down: [ 2.26618 ] m 
1	1894583893	27074	
24577	0	27233	
57345	0	27306	
12289	0	27380	
32769	0	27453	
53249	0	27526	
32769	0	27599	
53249	0	27672	
16385	0	27746	
45057	0	27819	
1	0	431	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.206371 ] m  East: [ -0.166899 ] m  Down: [ 2.25825 ] m 
8193	0	27893	
20481	0	28052	
53249	0	28124	
8193	0	28198	
36865	0	28271	
1	0	28345	
28673	0	28418	
57345	0	28491	
20481	0	28565	
49153	0	28638	
1	0	432	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.210577 ] m  East: [ -0.128742 ] m  Down: [ 2.27094 ] m 
12289	0	28712	
1	0	28871	
32769	0	28944	
61441	0	29017	
24577	0	29091	
4097	0	29164	
32769	0	29237	
61441	0	29310	
24577	0	29384	
53249	0	29457	
1	0	433	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.210341 ] m  East: [ -0.115369 ] m  Down: [ 2.27412 ] m 
16385	0	29531	
36865	0	29674	
12289	0	29742	
40961	0	29815	
4097	0	29889	
32769	0	29962	
61441	0	30035	
24577	0	30109	
53249	0	30182	
16385	0	30256	
1	0	434	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.208554 ] m  East: [ -0.0736554 ] m  Down: [ 2.26411 ] m 
45057	0	30329	
32769	0	30501	
8193	0	30575	
36865	0	30648	
1	0	30722	
49153	0	30794	
12289	0	30868	
40961	0	30941	
4097	0	31015	
32769	0	31088	
1	0	435	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.227107 ] m  East: [ -0.0183117 ] m  Down: [ 2.26173 ] m 
61441	0	31161	
28673	0	31320	
61441	0	31393	
16385	0	31467	
36865	0	31540	
57345	0	31613	
20481	0	31687	
49153	0	31760	
12289	0	31834	
40961	0	31907	
1	0	436	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.235544 ] m  East: [ -0.000174398 ] m  Down: [ 2.25607 ] m 
4097	0	31981	
1	0	32141	
32769	0	32214	
53249	0	32287	
20481	0	32360	
40961	0	32433	
61441	0	32506	
24577	0	32580	
53249	0	32653	
16385	0	32727	
1	0	437	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.245795 ] m  East: [ -0.00868553 ] m  Down: [ 2.23554 ] m 
45057	0	32800	
61441	0	32962	
28673	0	33036	
49153	0	33109	
4097	0	33183	
24577	0	33256	
45057	0	33329	
49153	0	33402	
4097	0	33476	
24577	0	33549	
1	0	438	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.253451 ] m  East: [ 0.0092539 ] m  Down: [ 2.2309 ] m 
53249	0	33622	
8193	0	33796	
40961	0	33869	
53249	0	33934	
8193	0	34008	
28673	0	34081	
49153	0	34154	
4097	0	34228	
24577	0	34301	
45057	0	34374	
1	0	439	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.253564 ] m  East: [ 0.012812 ] m  Down: [ 2.23587 ] m 
8193	0	34448	
32769	0	34606	
1	0	34680	
20481	0	34753	
40961	0	34826	
61441	0	34899	
40961	0	34972	
61441	0	35045	
16385	0	35119	
36865	0	35192	
1	0	440	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.256554 ] m  East: [ 0.0389866 ] m  Down: [ 2.23448 ] m 
57345	0	35265	
36865	0	35425	
28673	0	35498	
49153	0	35571	
4097	0	35645	
24577	0	35718	
45057	0	35791	
1	0	35865	
20481	0	35938	
40961	0	36011	
1	0	441	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.265918 ] m  East: [ 0.0867245 ] m  Down: [ 2.23492 ] m 
1	2483516714	36085	
32769	0	36243	
1	0	36317	
20481	0	36390	
40961	0	36463	
61441	0	36536	
40961	0	36609	
61441	0	36682	
16385	0	36756	
36865	0	36829	
1	0	442	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.272934 ] m  East: [ 0.0910191 ] m  Down: [ 2.2534 ] m 
57345	0	36902	
32769	0	37061	
36865	0	37133	
57345	0	37206	
12289	0	37280	
32769	0	37353	
53249	0	37426	
8193	0	37500	
36865	0	37573	
1	0	37647	
1	1758137073	443	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.27639 ] m  East: [ 0.0851746 ] m  Down: [ 2.26928 ] m 
28673	0	37720	
61441	0	37879	
28673	0	37953	
49153	0	38026	
4097	0	38100	
40961	0	38171	
61441	0	38244	
16385	0	38318	
36865	0	38391	
57345	0	38464	
1	0	444	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.265538 ] m  East: [ 0.114914 ] m  Down: [ 2.28872 ] m 
12289	0	38538	
57345	0	38697	
24577	0	38771	
45057	0	38844	
8193	0	38918	
36865	0	38991	
1	0	39065	
28673	0	39138	
57345	0	39211	
20481	0	39285	
1	0	445	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.258851 ] m  East: [ 0.112753 ] m  Down: [ 2.30647 ] m 
49153	0	39358	
16385	0	39517	
57345	0	39590	
20481	0	39664	
24577	0	39737	
53249	0	39810	
16385	0	39884	
45057	0	39957	
8193	0	40031	
36865	0	40104	
1	0	446	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.258345 ] m  East: [ 0.10263 ] m  Down: [ 2.32243 ] m 
1	2750954651	40178	
20481	0	40336	
53249	0	40409	
8193	0	40483	
28673	0	40556	
49153	0	40629	
4097	0	40703	
1	0	40776	
20481	0	40849	
40961	0	40922	
1	0	447	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.256038 ] m  East: [ 0.107002 ] m  Down: [ 2.34089 ] m 
4097	0	40996	
32769	0	41155	
1	0	41229	
28673	0	41301	
49153	0	41374	
12289	0	41448	
40961	0	41521	
4097	0	41595	
32769	0	41668	
61441	0	41741	
1	0	448	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.24989 ] m  East: [ 0.0914898 ] m  Down: [ 2.33472 ] m 
24577	0	41815	
49153	0	41975	
24577	0	42049	
53249	0	42122	
16385	0	42196	
45057	0	42269	
8193	0	42343	
16385	0	42416	
45057	0	42489	
8193	0	42563	
1	0	449	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.262081 ] m  East: [ 0.111775 ] m  Down: [ 2.34348 ] m 
36865	0	42636	
40961	0	42795	
8193	0	42869	
20481	0	42941	
40961	0	43014	
61441	0	43087	
16385	0	43161	
36865	0	43234	
57345	0	43307	
20481	0	43381	
1	0	450	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.264132 ] m  East: [ 0.101881 ] m  Down: [ 2.35905 ] m 
49153	0	43454	
61441	0	43613	
28673	0	43687	
49153	0	43760	
