Flight	Flight Time	Entry	Data
1	0	79	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.288675 ] m  East: [ -0.0471887 ] m  Down: [ -0.476382 ] m 
40961	0	4194	
49153	0	4352	
16385	0	4426	
36865	0	4499	
57345	0	4572	
12289	0	4646	
32769	0	4719	
4097	0	4792	
24577	0	4865	
45057	0	4938	
1	0	80	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.288675 ] m  East: [ -0.0471887 ] m  Down: [ -0.476382 ] m 
1	3039532488	5012	
8193	0	5171	
40961	0	5244	
28673	0	5317	
49153	0	5390	
4097	0	5464	
24577	0	5537	
45057	0	5610	
1	0	5684	
20481	0	5757	
1	0	81	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.288675 ] m  East: [ -0.0471887 ] m  Down: [ -0.476382 ] m 
49153	0	5830	
8193	0	5989	
40961	0	6062	
61441	0	6135	
16385	0	6209	
36865	0	6282	
16385	0	6355	
36865	0	6428	
57345	0	6501	
12289	0	6575	
1	0	82	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.288675 ] m  East: [ -0.0471887 ] m  Down: [ -0.476382 ] m 
32769	0	6648	
8193	0	6807	
1	0	6880	
20481	0	6953	
40961	0	7026	
61441	0	7099	
16385	0	7173	
36865	0	7246	
57345	0	7319	
20481	0	7393	
1	0	83	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
40961	0	7466	
49153	0	7624	
16385	0	7698	
36865	0	7771	
57345	0	7844	
36865	0	7917	
57345	0	7990	
12289	0	8064	
32769	0	8137	
53249	0	8210	
1	0	84	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
8193	0	8284	
32769	0	8442	
1	0	8516	
20481	0	8589	
40961	0	8662	
61441	0	8735	
16385	0	8809	
36865	0	8882	
1	0	8956	
20481	0	9029	
1	0	85	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
40961	0	9102	
49153	0	9260	
16385	0	9334	
36865	0	9407	
12289	0	9480	
32769	0	9553	
53249	0	9626	
8193	0	9700	
28673	0	9773	
49153	0	9846	
1	0	86	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
4097	0	9920	
16385	0	10078	
49153	0	10151	
4097	0	10225	
24577	0	10298	
45057	0	10371	
1	0	10445	
20481	0	10518	
40961	0	10591	
61441	0	10664	
1	0	87	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
16385	0	10738	
57345	0	10896	
24577	0	10970	
45057	0	11043	
20481	0	11116	
40961	0	11189	
61441	0	11262	
16385	0	11336	
36865	0	11409	
57345	0	11482	
1	0	88	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
12289	0	11556	
45057	0	11714	
12289	0	11788	
32769	0	11861	
53249	0	11934	
8193	0	12008	
28673	0	12081	
8193	0	12154	
28673	0	12227	
49153	0	12300	
1	0	89	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.442316 ] m  East: [ -0.521119 ] m  Down: [ -0.729926 ] m 
4097	0	12374	
12289	0	12532	
45057	0	12605	
24577	0	12678	
45057	0	12751	
1	0	12825	
20481	0	12898	
40961	0	12971	
61441	0	13044	
16385	0	13118	
1	0	90	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
45057	0	13191	
36865	0	13390	
4097	0	13464	
24577	0	13537	
45057	0	13610	
1	0	13684	
61441	0	13756	
16385	0	13830	
36865	0	13903	
57345	0	13976	
1	0	91	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
12289	0	14050	
36865	0	14208	
24577	0	14281	
45057	0	14354	
1	0	14428	
20481	0	14501	
40961	0	14574	
61441	0	14647	
16385	0	14721	
45057	0	14794	
1	0	92	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.588606 ] m  East: [ -0.73449 ] m  Down: [ -0.488945 ] m 
1	3683920571	14868	
57345	0	15026	
24577	0	15100	
45057	0	15173	
1	0	15247	
45057	0	15319	
1	0	15393	
20481	0	15466	
40961	0	15539	
61441	0	15612	
1	0	93	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.374798 ] m  East: [ -0.73449 ] m  Down: [ -0.618506 ] m 
36865	0	43145	
20481	0	15876	
53249	0	15949	
8193	0	16023	
28673	0	16096	
49153	0	16169	
4097	0	16243	
24577	0	16316	
53249	0	16389	
8193	0	16463	
1	0	94	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
28673	0	16536	
1	0	16708	
32769	0	16781	
53249	0	16854	
61441	0	16927	
16385	0	17001	
36865	0	17074	
57345	0	17147	
12289	0	17221	
32769	0	17294	
1	0	95	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.374798 ] m  East: [ -0.73449 ] m  Down: [ -0.618506 ] m 
53249	0	17367	
20481	0	17526	
53249	0	17599	
8193	0	17673	
28673	0	17746	
49153	0	17819	
4097	0	17893	
49153	0	17965	
4097	0	18039	
24577	0	18112	
1	0	96	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
45057	0	18185	
49153	0	18343	
16385	0	18417	
61441	0	18489	
16385	0	18563	
36865	0	18636	
57345	0	18709	
12289	0	18783	
32769	0	18856	
53249	0	18929	
1	0	97	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.588606 ] m  East: [ -0.73449 ] m  Down: [ -0.488945 ] m 
16385	0	19003	
24577	0	19161	
57345	0	19234	
12289	0	19308	
32769	0	19381	
53249	0	19454	
32769	0	19527	
53249	0	19600	
8193	0	19674	
28673	0	19747	
1	0	98	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.656123 ] m  East: [ -0.521119 ] m  Down: [ -0.600364 ] m 
49153	0	19820	
24577	0	19979	
16385	0	20052	
36865	0	20125	
57345	0	20198	
12289	0	20272	
32769	0	20345	
53249	0	20418	
8193	0	20492	
32769	0	20565	
1	0	99	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
53249	0	20638	
61441	0	20796	
28673	0	20870	
49153	0	20943	
4097	0	21017	
32769	0	21089	
4097	0	21163	
24577	0	21236	
45057	0	21309	
1	0	21383	
1	233829947	100	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
20481	0	21456	
45057	0	21614	
49153	0	21687	
4097	0	21761	
24577	0	21834	
45057	0	21907	
1	0	21981	
20481	0	22054	
40961	0	22127	
4097	0	22201	
1	0	101	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
24577	0	22274	
32769	0	22432	
1	0	22506	
20481	0	22579	
40961	0	22652	
45057	0	22725	
1	0	22799	
20481	0	22872	
40961	0	22945	
61441	0	23018	
1	0	102	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0601671 ] m  East: [ -0.473931 ] m  Down: [ -0.383105 ] m 
16385	0	23092	
1	0	23250	
32769	0	23323	
53249	0	23396	
8193	0	23470	
28673	0	23543	
49153	0	23616	
4097	0	23690	
32769	0	23763	
53249	0	23836	
1	0	103	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0601671 ] m  East: [ -0.473931 ] m  Down: [ -0.383105 ] m 
8193	0	23910	
16385	0	24069	
49153	0	24142	
4097	0	24216	
49153	0	24288	
4097	0	24362	
24577	0	24435	
45057	0	24508	
1	0	24582	
20481	0	24655	
1	0	104	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0601671 ] m  East: [ -0.473931 ] m  Down: [ -0.383105 ] m 
40961	0	24728	
24577	0	24887	
57345	0	24960	
12289	0	25034	
32769	0	25107	
53249	0	25180	
8193	0	25254	
53249	0	25326	
8193	0	25400	
28673	0	25473	
1	0	105	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
49153	0	25546	
57345	0	25704	
24577	0	25778	
4097	0	25851	
24577	0	25924	
45057	0	25997	
1	0	26071	
20481	0	26144	
40961	0	26217	
61441	0	26290	
1	0	106	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.348842 ] m  East: [ -0.426742 ] m  Down: [ 0.0932769 ] m 
16385	0	26364	
45057	0	26522	
12289	0	26596	
32769	0	26669	
53249	0	26742	
8193	0	26816	
28673	0	26889	
8193	0	26962	
28673	0	27035	
49153	0	27108	
1	0	107	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0601671 ] m  East: [ -0.473931 ] m  Down: [ -0.383105 ] m 
4097	0	27182	
28673	0	27340	
61441	0	27413	
40961	0	27486	
61441	0	27559	
16385	0	27633	
36865	0	27706	
57345	0	27779	
12289	0	27853	
32769	0	27926	
1	0	108	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0601671 ] m  East: [ -0.473931 ] m  Down: [ -0.383105 ] m 
61441	0	27999	
36865	0	28158	
4097	0	28232	
24577	0	28305	
45057	0	28378	
1	0	28452	
45057	0	28524	
1	0	28598	
20481	0	28671	
40961	0	28744	
1	0	109	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.281325 ] m  East: [ -0.213371 ] m  Down: [ -0.0181424 ] m 
61441	0	28817	
4097	0	28976	
61441	0	29048	
16385	0	29122	
36865	0	29195	
57345	0	29268	
12289	0	29342	
32769	0	29415	
53249	0	29488	
16385	0	29562	
1	0	110	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
36865	0	29635	
49153	0	29794	
16385	0	29868	
36865	0	29941	
57345	0	30014	
36865	0	30087	
57345	0	30160	
12289	0	30234	
32769	0	30307	
53249	0	30380	
1	0	111	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
8193	0	30454	
4097	0	30611	
36865	0	30684	
57345	0	30757	
12289	0	30831	
32769	0	30904	
53249	0	30977	
8193	0	31051	
32769	0	31124	
53249	0	31197	
1	0	112	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
8193	0	31271	
49153	0	31429	
16385	0	31503	
36865	0	31576	
12289	0	31649	
36865	0	31722	
57345	0	31795	
12289	0	31869	
32769	0	31942	
53249	0	32015	
1	0	113	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
8193	0	32089	
8193	27	32247	
40961	0	32320	
61441	0	32393	
16385	0	32467	
36865	0	32540	
57345	0	32613	
12289	0	32687	
40961	0	32760	
61441	0	32833	
1	0	114	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
16385	0	32907	
8193	0	33066	
40961	0	33139	
61441	0	33212	
40961	0	33285	
61441	0	33358	
16385	0	33432	
36865	0	33505	
57345	0	33578	
12289	0	33652	
1	0	115	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.427615 ] m  East: [ 0 ] m  Down: [ -0.259124 ] m 
32769	0	33725	
16385	0	33884	
49153	0	33957	
4097	0	34031	
24577	0	34104	
45057	0	34177	
1	0	34251	
45057	0	34323	
1	0	34397	
20481	0	34470	
1	0	116	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.360098 ] m  East: [ 0.213371 ] m  Down: [ -0.370543 ] m 
40961	0	34543	
1	0	34702	
32769	0	34775	
12289	0	34848	
32769	0	34921	
53249	0	34994	
8193	0	35068	
28673	0	35141	
49153	0	35214	
4097	0	35288	
1	0	117	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
32769	0	35361	
40961	0	35519	
8193	0	35593	
28673	0	35666	
49153	0	35739	
4097	0	35813	
49153	0	35885	
4097	0	35959	
24577	0	36032	
45057	0	36105	
1	0	118	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
1	782315764	36179	
24577	0	36337	
8193	0	36410	
28673	0	36483	
49153	0	36556	
4097	0	36630	
24577	0	36703	
45057	0	36776	
1	0	36850	
20481	0	36923	
1	0	119	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
45057	0	36996	
4097	0	37152	
36865	0	37225	
57345	0	37298	
12289	0	37372	
32769	0	37445	
53249	0	37518	
8193	0	37592	
28673	0	37665	
49153	0	37738	
